unit_id,time_id,case_no,survey_year,survey_month,dvla_code,raw_la_code,strata,area_id,msoa_name,synthetic_msoa_assignment_method,synthetic_msoa_seed,sex,age,age_source,synthetic_age_seed,age_group_3_code,age_group_5_code,age_group_7_code,working_age_code,pension_age_code,econ_status_3_code,econ_status_code,education_code,highest_qualification_code,tenure_code,tenure_group_code,CarUse,caraccess,num_people,num_adult,num_child,urban_rural_code,urban_rural_com_code,wimd_overall_quintile_code,raw_atfrqbke,sample_adult_weight,sample_travel_weight,freq_cyclist_weight,freq_cyclist_weight_source,freq_cyclist,freq_cyclist_source
222306873,2023,222306873,2022,5,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,46.0,observed_exact_age,,2,3,4,1,0,1,2,2,1,1,1,1,1,1,1,0,1,5,1,,0.319295300510497,,,missing,,missing_or_out_of_scope
222306874,2023,222306874,2022,5,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,61.0,observed_exact_age,,2,3,5,1,0,3,11,5,3,1,1,1,1,2,2,0,1,5,1,,0.511542645169639,,,missing,,missing_or_out_of_scope
222306875,2023,222306875,2022,5,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,1,69.0,observed_exact_age,,3,4,6,2,1,3,9,3,2,1,1,1,1,2,2,0,1,5,1,,0.535887835408422,,,missing,,missing_or_out_of_scope
222306876,2023,222306876,2022,5,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,1,61.0,observed_exact_age,,2,3,5,1,0,1,2,8,5,3,2,1,1,1,1,0,1,5,1,,0.292133312020868,,,missing,,missing_or_out_of_scope
222306877,2023,222306877,2023,2,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,30.0,observed_exact_age,,1,2,2,1,0,1,2,6,4,3,2,2,0,2,1,1,1,5,1,,0.359889820810466,,,missing,,missing_or_out_of_scope
222306878,2023,222306878,2023,2,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,56.0,observed_exact_age,,2,3,5,1,0,1,2,2,1,1,1,1,1,3,3,0,1,5,1,,0.77407086414086,,,missing,,missing_or_out_of_scope
222306879,2023,222306879,2023,2,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,2,24.0,observed_exact_age,,1,1,1,1,0,3,10,8,5,4,3,1,1,4,1,3,1,5,1,,0.685552950453913,,,missing,,missing_or_out_of_scope
222306880,2023,222306880,2022,8,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,2,44.0,observed_exact_age,,1,2,3,1,0,1,2,2,1,4,3,2,0,2,1,1,1,5,1,,0.323755473904579,,,missing,,missing_or_out_of_scope
222306881,2023,222306881,2022,8,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,2,52.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,3,2,1,1,3,3,0,1,5,1,,0.803385003383428,,,missing,,missing_or_out_of_scope
222306882,2023,222306882,2022,8,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,35.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,4,3,2,0,4,2,2,1,5,1,,0.652139050880917,,,missing,,missing_or_out_of_scope
222306883,2023,222306883,2022,8,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,1,59.0,observed_exact_age,,2,3,5,1,0,3,8,8,5,3,2,2,0,1,1,0,1,5,1,,0.354692305901918,,,missing,,missing_or_out_of_scope
222306884,2023,222306884,2022,8,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,2,42.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,2,0,3,3,0,1,5,1,,0.942483811600151,,,missing,,missing_or_out_of_scope
222306885,2023,222306885,2022,8,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,1,79.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,1,1,1,1,2,2,0,1,5,1,,0.545966178631577,,,missing,,missing_or_out_of_scope
222306886,2023,222306886,2022,8,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,43.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,3,2,1,1,2,2,0,1,5,1,,0.628322541066768,,,missing,,missing_or_out_of_scope
222306887,2023,222306887,2022,9,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,38.0,observed_exact_age,,1,2,3,1,0,1,2,2,1,1,1,1,1,4,2,2,1,5,3,,0.652139050880917,,,missing,,missing_or_out_of_scope
222306888,2023,222306888,2022,9,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,62.0,observed_exact_age,,2,3,5,1,0,3,9,2,1,1,1,2,0,1,1,0,1,5,2,5,0.265365525956015,0.260995927237065,0.260995927237065,sample_travel_weight,0.0,observed
222306889,2023,222306889,2022,9,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,76.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,1,1,1,1,2,2,0,1,5,2,,0.654475730986026,,,missing,,missing_or_out_of_scope
222306890,2023,222306890,2022,9,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,54.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,3,2,1,1,2,1,1,1,5,2,5,0.277389204499005,0.21208698185887,0.21208698185887,sample_travel_weight,0.0,observed
222306891,2023,222306891,2022,9,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,55.0,observed_exact_age,,2,3,5,1,0,3,8,2,1,1,1,1,1,2,2,0,1,5,2,5,0.516047242760573,0.346274530790365,0.346274530790365,sample_travel_weight,0.0,observed
222306892,2023,222306892,2022,9,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,2,64.0,observed_exact_age,,2,3,5,1,0,1,2,7,5,1,1,1,1,2,2,0,1,5,1,,0.511542645169639,,,missing,,missing_or_out_of_scope
222306893,2023,222306893,2022,9,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,33.0,observed_exact_age,,1,2,2,1,0,1,2,8,5,4,3,1,1,4,2,2,1,5,2,,0.700591234878541,,,missing,,missing_or_out_of_scope
222306894,2023,222306894,2022,9,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,1,18.0,observed_exact_age,,1,1,1,1,0,1,2,3,2,3,2,1,1,4,3,1,1,5,1,5,2.5583346314836,2.19046852591039,2.19046852591039,sample_travel_weight,0.0,observed
222306895,2023,222306895,2022,9,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,66.0,observed_exact_age,,3,4,6,2,1,3,9,8,5,1,1,1,1,2,2,0,1,5,1,,0.528493398769532,,,missing,,missing_or_out_of_scope
222306896,2023,222306896,2022,9,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,1,52.0,observed_exact_age,,2,3,4,1,0,3,8,8,5,1,1,1,1,4,3,1,1,5,1,,1.18596465689574,,,missing,,missing_or_out_of_scope
222306897,2023,222306897,2022,9,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,1,74.0,observed_exact_age,,3,4,6,2,1,3,9,7,5,3,2,2,0,1,1,0,1,5,1,,0.279821914890458,,,missing,,missing_or_out_of_scope
222306898,2023,222306898,2022,9,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,32.0,observed_exact_age,,1,2,2,1,0,3,10,1,1,1,1,2,0,4,2,2,1,5,3,5,0.700591234878541,0.619124343945592,0.619124343945592,sample_travel_weight,0.0,observed
222306899,2023,222306899,2022,9,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,2,39.0,observed_exact_age,,1,2,3,1,0,3,8,7,5,3,2,2,0,3,2,1,1,5,3,,0.652139050880917,,,missing,,missing_or_out_of_scope
222306900,2023,222306900,2022,9,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,73.0,observed_exact_age,,3,4,6,2,1,3,9,7,5,1,1,2,0,1,1,0,1,5,3,,0.299270394996392,,,missing,,missing_or_out_of_scope
222306901,2023,222306901,2022,9,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,1,57.0,observed_exact_age,,2,3,5,1,0,1,2,7,5,1,1,1,1,2,2,0,1,5,2,,0.690196205061447,,,missing,,missing_or_out_of_scope
222306902,2023,222306902,2022,10,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,1,68.0,observed_exact_age,,3,4,6,2,1,3,9,2,1,1,1,1,1,1,1,0,1,5,1,,0.277538121075406,,,missing,,missing_or_out_of_scope
222306903,2023,222306903,2022,10,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,2,36.0,observed_exact_age,,1,2,3,1,0,1,2,5,3,3,2,2,0,1,1,0,1,5,1,,0.335663728811654,,,missing,,missing_or_out_of_scope
222306904,2023,222306904,2022,10,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,1,77.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,1,1,1,1,2,2,0,1,5,3,,0.545966178631577,,,missing,,missing_or_out_of_scope
222306905,2023,222306905,2023,3,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,1,63.0,observed_exact_age,,2,3,5,1,0,1,2,2,1,1,1,1,1,2,2,0,1,5,2,,0.565078217299345,,,missing,,missing_or_out_of_scope
222306906,2023,222306906,2023,3,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,1,77.0,observed_exact_age,,3,5,7,2,1,3,9,7,5,1,1,1,1,2,2,0,1,5,2,,0.545966178631577,,,missing,,missing_or_out_of_scope
222306907,2023,222306907,2022,4,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,66.0,observed_exact_age,,3,4,6,2,1,3,9,1,1,1,1,1,1,6,4,2,1,5,3,,1.05698679753906,,,missing,,missing_or_out_of_scope
222306908,2023,222306908,2022,4,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,77.0,observed_exact_age,,3,5,7,2,1,3,9,7,5,1,1,2,0,1,1,0,1,5,3,,0.336832068864208,,,missing,,missing_or_out_of_scope
222306909,2023,222306909,2022,4,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,57.0,observed_exact_age,,2,3,5,1,0,1,2,2,1,1,1,1,1,4,4,0,1,5,3,,1.03209448552115,,,missing,,missing_or_out_of_scope
222306910,2023,222306910,2022,4,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,1,43.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,4,2,2,1,5,3,,0.804256958612651,,,missing,,missing_or_out_of_scope
222306911,2023,222306911,2022,7,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,1,23.0,observed_exact_age,,1,1,1,1,0,3,1,1,1,5,,1,1,4,4,0,1,5,2,,3.78486076271885,,,missing,,missing_or_out_of_scope
222306912,2023,222306912,2022,7,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,1,68.0,observed_exact_age,,3,4,6,2,1,3,9,1,1,1,1,1,1,3,3,0,1,5,2,,0.803831753112634,,,missing,,missing_or_out_of_scope
222306913,2023,222306913,2022,7,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,2,78.0,observed_exact_age,,3,5,7,2,1,3,9,7,5,1,1,1,1,1,1,0,1,5,3,,0.336832068864208,,,missing,,missing_or_out_of_scope
222306914,2023,222306914,2022,7,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,2,40.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,5,2,3,1,5,3,,0.628322541066768,,,missing,,missing_or_out_of_scope
222306915,2023,222306915,2022,7,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,1,40.0,observed_exact_age,,1,2,3,1,0,3,8,7,5,1,1,1,1,1,1,0,1,5,3,,0.411722682677521,,,missing,,missing_or_out_of_scope
222306916,2023,222306916,2022,7,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,2,38.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,4,2,2,1,5,3,,0.652139050880917,,,missing,,missing_or_out_of_scope
222306917,2023,222306917,2022,7,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,70.0,observed_exact_age,,3,4,6,2,1,3,9,2,1,1,1,1,1,2,2,0,1,5,1,,0.579352383250395,,,missing,,missing_or_out_of_scope
222306918,2023,222306918,2022,7,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,1,71.0,observed_exact_age,,3,4,6,2,1,1,2,1,1,1,1,1,1,2,2,0,1,5,1,,0.540455423038525,,,missing,,missing_or_out_of_scope
222306919,2023,222306919,2022,7,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,1,42.0,observed_exact_age,,1,2,3,1,0,1,2,2,1,1,1,1,1,1,1,0,1,5,4,,0.411722682677521,,,missing,,missing_or_out_of_scope
222306920,2023,222306920,2022,7,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,58.0,observed_exact_age,,2,3,5,1,0,3,9,1,1,1,1,1,1,1,1,0,1,5,3,,0.267617824751482,,,missing,,missing_or_out_of_scope
222306921,2023,222306921,2022,11,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,1,31.0,observed_exact_age,,1,2,2,1,0,1,2,1,1,1,1,1,1,1,1,0,1,5,5,,0.607214733630331,,,missing,,missing_or_out_of_scope
222306922,2023,222306922,2022,11,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,1,61.0,observed_exact_age,,2,3,5,1,0,1,2,5,3,1,1,1,1,1,1,0,1,5,2,,0.292133312020868,,,missing,,missing_or_out_of_scope
222306923,2023,222306923,2022,11,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,2,62.0,observed_exact_age,,2,3,5,1,0,1,2,1,1,1,1,1,1,2,2,0,1,5,5,5,0.511542645169639,0.559066672290881,0.559066672290881,sample_travel_weight,0.0,observed
222306924,2023,222306924,2022,11,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,1,34.0,observed_exact_age,,1,2,2,1,0,1,2,2,1,1,1,1,1,4,2,2,1,5,5,,1.19524106051827,,,missing,,missing_or_out_of_scope
222306925,2023,222306925,2022,11,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,1,72.0,observed_exact_age,,3,4,6,2,1,3,9,1,1,1,1,1,1,5,4,1,1,5,5,,1.08091084607705,,,missing,,missing_or_out_of_scope
222306926,2023,222306926,2022,11,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,1,73.0,observed_exact_age,,3,4,6,2,1,3,9,7,5,1,1,1,1,2,2,0,1,5,5,,0.540455423038525,,,missing,,missing_or_out_of_scope
222306927,2023,222306927,2022,11,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,1,55.0,observed_exact_age,,2,3,5,1,0,1,2,5,3,1,1,1,1,5,3,2,1,5,5,5,1.03529430759217,0.960100002208186,0.960100002208186,sample_travel_weight,0.0,observed
222306928,2023,222306928,2022,11,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,2,73.0,observed_exact_age,,3,4,6,2,1,3,9,8,5,1,1,1,1,2,2,0,1,5,5,,0.579352383250395,,,missing,,missing_or_out_of_scope
222306929,2023,222306929,2022,11,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,68.0,observed_exact_age,,3,4,6,2,1,3,9,1,1,1,1,1,1,1,1,0,1,5,5,,0.273840902755961,,,missing,,missing_or_out_of_scope
222306930,2023,222306930,2022,11,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,86.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,3,2,2,0,1,1,0,1,5,1,,0.336832068864208,,,missing,,missing_or_out_of_scope
222306931,2023,222306931,2022,11,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,24.0,observed_exact_age,,1,1,1,1,0,1,2,8,5,2,2,1,1,3,3,0,1,5,2,5,2.02787624124815,1.70692749603421,1.70692749603421,sample_travel_weight,0.0,observed
222306932,2023,222306932,2022,11,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,43.0,observed_exact_age,,1,2,3,1,0,3,8,3,2,3,2,2,0,1,1,0,1,5,2,,0.323755473904579,,,missing,,missing_or_out_of_scope
222306933,2023,222306933,2022,11,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,1,46.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,4,3,1,1,5,1,5,1.41340306169114,1.1069788703148,1.1069788703148,sample_travel_weight,0.0,observed
222306934,2023,222306934,2022,11,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,1,51.0,observed_exact_age,,2,3,4,1,0,3,8,6,4,3,2,2,0,2,2,0,1,5,2,,0.790643104597162,,,missing,,missing_or_out_of_scope
222306935,2023,222306935,2022,11,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,1,89.0,observed_exact_age,,3,5,7,2,1,3,9,1,1,1,1,1,1,2,2,0,1,5,2,,0.545966178631577,,,missing,,missing_or_out_of_scope
222306936,2023,222306936,2022,11,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,1,68.0,observed_exact_age,,3,4,6,2,1,1,2,7,5,1,1,1,1,2,2,0,1,5,2,,0.535887835408422,,,missing,,missing_or_out_of_scope
222306937,2023,222306937,2022,11,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,1,35.0,observed_exact_age,,1,2,3,1,0,1,2,7,5,4,3,1,1,2,2,0,1,5,2,,1.0194471415318,,,missing,,missing_or_out_of_scope
222306938,2023,222306938,2022,11,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,22.0,observed_exact_age,,1,1,1,1,0,2,6,7,5,3,2,2,0,2,2,0,1,5,1,,1.35191749416544,,,missing,,missing_or_out_of_scope
222306939,2023,222306939,2022,11,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,1,76.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,1,1,1,1,2,2,0,1,5,1,,0.545966178631577,,,missing,,missing_or_out_of_scope
222306940,2023,222306940,2022,11,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,1,19.0,observed_exact_age,,1,1,1,1,0,1,2,5,3,3,2,1,1,3,3,0,1,5,1,,2.5583346314836,,,missing,,missing_or_out_of_scope
222306941,2023,222306941,2022,11,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,41.0,observed_exact_age,,1,2,3,1,0,1,2,7,5,4,3,1,1,3,2,1,1,5,1,,0.628322541066768,,,missing,,missing_or_out_of_scope
222306942,2023,222306942,2022,6,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,1,25.0,observed_exact_age,,1,2,2,1,0,1,2,3,2,4,3,1,1,2,2,0,1,5,1,,1.43241285700949,,,missing,,missing_or_out_of_scope
222306943,2023,222306943,2022,6,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,67.0,observed_exact_age,,3,4,6,2,1,3,9,5,3,1,1,1,1,3,3,0,1,5,1,,0.792740098154298,,,missing,,missing_or_out_of_scope
222306944,2023,222306944,2022,5,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,29.0,observed_exact_age,,1,2,2,1,0,1,2,2,1,3,2,1,1,3,1,2,1,5,2,,0.445504103158773,,,missing,,missing_or_out_of_scope
222306945,2023,222306945,2022,5,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,1,80.0,observed_exact_age,,3,5,7,2,1,3,9,8,5,1,1,1,1,1,1,0,1,5,2,,0.282577292686984,,,missing,,missing_or_out_of_scope
222306946,2023,222306946,2022,5,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,1,68.0,observed_exact_age,,3,4,6,2,1,3,9,8,5,1,1,1,1,2,2,0,1,5,3,,0.535887835408422,,,missing,,missing_or_out_of_scope
222306947,2023,222306947,2022,5,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,70.0,observed_exact_age,,3,4,6,2,1,3,9,8,5,1,1,1,1,2,2,0,1,5,2,,0.579352383250395,,,missing,,missing_or_out_of_scope
222306948,2023,222306948,2022,5,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,1,53.0,observed_exact_age,,2,3,4,1,0,1,2,5,3,1,1,1,1,2,2,0,1,5,4,2,0.790643104597162,0.897995601878535,0.897995601878535,sample_travel_weight,1.0,observed
222306949,2023,222306949,2022,7,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,55.0,observed_exact_age,,2,3,5,1,0,3,8,8,5,1,1,1,1,2,2,0,1,5,2,,0.516047242760573,,,missing,,missing_or_out_of_scope
222306950,2023,222306950,2022,7,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,36.0,observed_exact_age,,1,2,3,1,0,1,2,1,1,1,1,1,1,4,2,2,1,5,4,,0.652139050880917,,,missing,,missing_or_out_of_scope
222306951,2023,222306951,2022,7,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,2,77.0,observed_exact_age,,3,5,7,2,1,3,9,7,5,1,1,2,0,1,1,0,1,5,2,,0.336832068864208,,,missing,,missing_or_out_of_scope
222306952,2023,222306952,2022,7,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,1,51.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,1,1,0,1,5,4,,0.404915755669776,,,missing,,missing_or_out_of_scope
222306953,2023,222306953,2022,7,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,33.0,observed_exact_age,,1,2,2,1,0,3,8,3,2,4,3,1,1,2,1,1,1,5,4,,0.359889820810466,,,missing,,missing_or_out_of_scope
222306954,2023,222306954,2022,7,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,1,53.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,1,1,1,1,4,3,1,1,5,4,,1.18596465689574,,,missing,,missing_or_out_of_scope
222306955,2023,222306955,2022,7,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,62.0,observed_exact_age,,2,3,5,1,0,3,9,2,1,1,1,1,1,3,3,0,1,5,4,,0.767313967754459,,,missing,,missing_or_out_of_scope
222306956,2023,222306956,2023,1,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,1,54.0,observed_exact_age,,2,3,4,1,0,3,8,2,1,1,1,1,1,3,2,1,1,5,2,,0.790643104597162,,,missing,,missing_or_out_of_scope
222306957,2023,222306957,2023,1,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,1,58.0,observed_exact_age,,2,3,5,1,0,1,2,5,3,1,1,1,1,2,2,0,1,5,2,,0.690196205061447,,,missing,,missing_or_out_of_scope
222306958,2023,222306958,2023,1,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,1,71.0,observed_exact_age,,3,4,6,2,1,3,9,4,1,3,2,1,1,1,1,0,1,5,2,,0.279821914890458,,,missing,,missing_or_out_of_scope
222306959,2023,222306959,2023,1,17,,W06000024,W02000284,Merthyr Tydfil 002,uniform_random_within_la,20260623,2,60.0,observed_exact_age,,2,3,5,1,0,3,9,5,3,3,2,1,1,1,1,0,1,5,2,,0.265365525956015,,,missing,,missing_or_out_of_scope
222306960,2023,222306960,2023,1,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,53.0,observed_exact_age,,2,3,4,1,0,1,2,1,1,4,3,1,1,2,2,0,1,5,2,,0.535590002255619,,,missing,,missing_or_out_of_scope
222306961,2023,222306961,2023,1,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,2,79.0,observed_exact_age,,3,5,7,2,1,3,9,2,1,1,1,1,1,1,1,0,1,5,2,5,0.336832068864208,0.318468334526284,0.318468334526284,sample_travel_weight,0.0,observed
222306962,2023,222306962,2023,1,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,1,60.0,observed_exact_age,,2,3,5,1,0,1,2,8,5,4,3,1,1,2,2,0,1,5,2,,0.565078217299345,,,missing,,missing_or_out_of_scope
222306963,2023,222306963,2023,1,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,2,33.0,observed_exact_age,,1,2,2,1,0,1,2,5,3,4,3,1,1,2,2,0,1,5,2,,0.700591234878541,,,missing,,missing_or_out_of_scope
222306964,2023,222306964,2022,4,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,73.0,observed_exact_age,,3,4,6,2,1,3,9,7,5,1,1,1,1,1,1,0,1,5,2,5,0.299270394996392,0.250932459803869,0.250932459803869,sample_travel_weight,0.0,observed
222306965,2023,222306965,2022,4,17,,W06000024,W02000288,Merthyr Tydfil 006,uniform_random_within_la,20260623,1,76.0,observed_exact_age,,3,5,7,2,1,3,10,8,5,5,,1,1,2,2,0,1,5,2,,0.545966178631577,,,missing,,missing_or_out_of_scope
222306966,2023,222306966,2022,4,17,,W06000024,W02000289,Merthyr Tydfil 007,uniform_random_within_la,20260623,2,56.0,observed_exact_age,,2,3,5,1,0,1,2,2,1,1,1,1,1,2,2,0,1,5,2,5,0.516047242760573,0.407381800929842,0.407381800929842,sample_travel_weight,0.0,observed
222306967,2023,222306967,2022,4,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,69.0,observed_exact_age,,3,4,6,2,1,3,9,8,5,1,1,2,0,2,2,0,1,5,2,,0.528493398769532,,,missing,,missing_or_out_of_scope
222306968,2023,222306968,2022,4,17,,W06000024,W02000415,Merthyr Tydfil 008,uniform_random_within_la,20260623,1,60.0,observed_exact_age,,2,3,5,1,0,3,9,7,5,1,1,1,1,1,1,0,1,5,2,,0.292133312020868,,,missing,,missing_or_out_of_scope
222306969,2023,222306969,2022,4,17,,W06000024,W02000285,Merthyr Tydfil 003,uniform_random_within_la,20260623,1,44.0,observed_exact_age,,1,2,3,1,0,3,8,1,1,4,3,2,0,1,1,0,1,5,2,,0.411722682677521,,,missing,,missing_or_out_of_scope
222306970,2023,222306970,2022,4,17,,W06000024,W02000287,Merthyr Tydfil 005,uniform_random_within_la,20260623,2,40.0,observed_exact_age,,1,2,3,1,0,2,6,5,3,3,2,2,0,1,1,0,1,5,2,,0.323755473904579,,,missing,,missing_or_out_of_scope
222306971,2023,222306971,2022,10,17,,W06000024,W02000286,Merthyr Tydfil 004,uniform_random_within_la,20260623,2,80.0,observed_exact_age,,3,5,7,2,1,3,9,7,5,1,1,1,1,1,1,0,2,7,3,,0.336832068864208,,,missing,,missing_or_out_of_scope
