area_id,time_id,msoa_name,age_band,sex,car_access,pop_count
W02000390,2025,Cardiff 024,50_64,1,1,500
W02000390,2025,Cardiff 024,65_plus,1,0,65
W02000390,2025,Cardiff 024,65_plus,1,1,614
W02000390,2025,Cardiff 024,16_24,2,0,18
W02000390,2025,Cardiff 024,16_24,2,1,218
W02000390,2025,Cardiff 024,25_34,2,0,17
W02000390,2025,Cardiff 024,25_34,2,1,230
W02000390,2025,Cardiff 024,35_49,2,0,29
W02000390,2025,Cardiff 024,35_49,2,1,521
W02000390,2025,Cardiff 024,50_64,2,0,21
W02000390,2025,Cardiff 024,50_64,2,1,557
W02000390,2025,Cardiff 024,65_plus,2,0,194
W02000390,2025,Cardiff 024,65_plus,2,1,656
W02000391,2021,Cardiff 025,16_24,1,0,143
W02000391,2021,Cardiff 025,16_24,1,1,501
W02000391,2021,Cardiff 025,25_34,1,0,180
W02000391,2021,Cardiff 025,25_34,1,1,556
W02000391,2021,Cardiff 025,35_49,1,0,97
W02000391,2021,Cardiff 025,35_49,1,1,511
W02000391,2021,Cardiff 025,50_64,1,0,71
W02000391,2021,Cardiff 025,50_64,1,1,306
W02000391,2021,Cardiff 025,65_plus,1,0,73
W02000391,2021,Cardiff 025,65_plus,1,1,196
W02000391,2021,Cardiff 025,16_24,2,0,170
W02000391,2021,Cardiff 025,16_24,2,1,632
W02000391,2021,Cardiff 025,25_34,2,0,146
W02000391,2021,Cardiff 025,25_34,2,1,538
W02000391,2021,Cardiff 025,35_49,2,0,98
W02000391,2021,Cardiff 025,35_49,2,1,480
W02000391,2021,Cardiff 025,50_64,2,0,63
W02000391,2021,Cardiff 025,50_64,2,1,281
W02000391,2021,Cardiff 025,65_plus,2,0,124
W02000391,2021,Cardiff 025,65_plus,2,1,202
W02000391,2023,Cardiff 025,16_24,1,0,143
W02000391,2023,Cardiff 025,16_24,1,1,501
W02000391,2023,Cardiff 025,25_34,1,0,180
W02000391,2023,Cardiff 025,25_34,1,1,556
W02000391,2023,Cardiff 025,35_49,1,0,97
W02000391,2023,Cardiff 025,35_49,1,1,511
W02000391,2023,Cardiff 025,50_64,1,0,71
W02000391,2023,Cardiff 025,50_64,1,1,306
W02000391,2023,Cardiff 025,65_plus,1,0,73
W02000391,2023,Cardiff 025,65_plus,1,1,196
W02000391,2023,Cardiff 025,16_24,2,0,170
W02000391,2023,Cardiff 025,16_24,2,1,632
W02000391,2023,Cardiff 025,25_34,2,0,146
W02000391,2023,Cardiff 025,25_34,2,1,538
W02000391,2023,Cardiff 025,35_49,2,0,98
W02000391,2023,Cardiff 025,35_49,2,1,480
W02000391,2023,Cardiff 025,50_64,2,0,63
W02000391,2023,Cardiff 025,50_64,2,1,281
W02000391,2023,Cardiff 025,65_plus,2,0,124
W02000391,2023,Cardiff 025,65_plus,2,1,202
W02000391,2025,Cardiff 025,16_24,1,0,143
W02000391,2025,Cardiff 025,16_24,1,1,501
W02000391,2025,Cardiff 025,25_34,1,0,180
W02000391,2025,Cardiff 025,25_34,1,1,556
W02000391,2025,Cardiff 025,35_49,1,0,97
W02000391,2025,Cardiff 025,35_49,1,1,511
W02000391,2025,Cardiff 025,50_64,1,0,71
W02000391,2025,Cardiff 025,50_64,1,1,306
W02000391,2025,Cardiff 025,65_plus,1,0,73
W02000391,2025,Cardiff 025,65_plus,1,1,196
W02000391,2025,Cardiff 025,16_24,2,0,170
W02000391,2025,Cardiff 025,16_24,2,1,632
W02000391,2025,Cardiff 025,25_34,2,0,146
W02000391,2025,Cardiff 025,25_34,2,1,538
W02000391,2025,Cardiff 025,35_49,2,0,98
W02000391,2025,Cardiff 025,35_49,2,1,480
W02000391,2025,Cardiff 025,50_64,2,0,63
W02000391,2025,Cardiff 025,50_64,2,1,281
W02000391,2025,Cardiff 025,65_plus,2,0,124
W02000391,2025,Cardiff 025,65_plus,2,1,202
W02000392,2021,Cardiff 026,16_24,1,0,22
W02000392,2021,Cardiff 026,16_24,1,1,307
W02000392,2021,Cardiff 026,25_34,1,0,54
W02000392,2021,Cardiff 026,25_34,1,1,369
W02000392,2021,Cardiff 026,35_49,1,0,43
W02000392,2021,Cardiff 026,35_49,1,1,726
W02000392,2021,Cardiff 026,50_64,1,0,63
W02000392,2021,Cardiff 026,50_64,1,1,836
W02000392,2021,Cardiff 026,65_plus,1,0,104
W02000392,2021,Cardiff 026,65_plus,1,1,819
W02000392,2021,Cardiff 026,16_24,2,0,32
W02000392,2021,Cardiff 026,16_24,2,1,275
W02000392,2021,Cardiff 026,25_34,2,0,34
W02000392,2021,Cardiff 026,25_34,2,1,363
W02000392,2021,Cardiff 026,35_49,2,0,44
W02000392,2021,Cardiff 026,35_49,2,1,804
W02000392,2021,Cardiff 026,50_64,2,0,64
W02000392,2021,Cardiff 026,50_64,2,1,885
W02000392,2021,Cardiff 026,65_plus,2,0,253
W02000392,2021,Cardiff 026,65_plus,2,1,853
W02000392,2023,Cardiff 026,16_24,1,0,22
W02000392,2023,Cardiff 026,16_24,1,1,307
W02000392,2023,Cardiff 026,25_34,1,0,54
W02000392,2023,Cardiff 026,25_34,1,1,369
W02000392,2023,Cardiff 026,35_49,1,0,43
W02000392,2023,Cardiff 026,35_49,1,1,726
W02000392,2023,Cardiff 026,50_64,1,0,63
W02000392,2023,Cardiff 026,50_64,1,1,836
W02000392,2023,Cardiff 026,65_plus,1,0,104
W02000392,2023,Cardiff 026,65_plus,1,1,819
W02000392,2023,Cardiff 026,16_24,2,0,32
W02000392,2023,Cardiff 026,16_24,2,1,275
W02000392,2023,Cardiff 026,25_34,2,0,34
W02000392,2023,Cardiff 026,25_34,2,1,363
W02000392,2023,Cardiff 026,35_49,2,0,44
W02000392,2023,Cardiff 026,35_49,2,1,804
W02000392,2023,Cardiff 026,50_64,2,0,64
W02000392,2023,Cardiff 026,50_64,2,1,885
W02000392,2023,Cardiff 026,65_plus,2,0,253
W02000392,2023,Cardiff 026,65_plus,2,1,853
W02000392,2025,Cardiff 026,16_24,1,0,22
W02000392,2025,Cardiff 026,16_24,1,1,307
W02000392,2025,Cardiff 026,25_34,1,0,54
W02000392,2025,Cardiff 026,25_34,1,1,369
W02000392,2025,Cardiff 026,35_49,1,0,43
W02000392,2025,Cardiff 026,35_49,1,1,726
W02000392,2025,Cardiff 026,50_64,1,0,63
W02000392,2025,Cardiff 026,50_64,1,1,836
W02000392,2025,Cardiff 026,65_plus,1,0,104
W02000392,2025,Cardiff 026,65_plus,1,1,819
W02000392,2025,Cardiff 026,16_24,2,0,32
W02000392,2025,Cardiff 026,16_24,2,1,275
W02000392,2025,Cardiff 026,25_34,2,0,34
W02000392,2025,Cardiff 026,25_34,2,1,363
W02000392,2025,Cardiff 026,35_49,2,0,44
W02000392,2025,Cardiff 026,35_49,2,1,804
W02000392,2025,Cardiff 026,50_64,2,0,64
W02000392,2025,Cardiff 026,50_64,2,1,885
W02000392,2025,Cardiff 026,65_plus,2,0,253
W02000392,2025,Cardiff 026,65_plus,2,1,853
W02000393,2021,Cardiff 027,16_24,1,0,62
W02000393,2021,Cardiff 027,16_24,1,1,271
W02000393,2021,Cardiff 027,25_34,1,0,73
W02000393,2021,Cardiff 027,25_34,1,1,381
W02000393,2021,Cardiff 027,35_49,1,0,89
W02000393,2021,Cardiff 027,35_49,1,1,514
W02000393,2021,Cardiff 027,50_64,1,0,101
W02000393,2021,Cardiff 027,50_64,1,1,505
W02000393,2021,Cardiff 027,65_plus,1,0,91
W02000393,2021,Cardiff 027,65_plus,1,1,307
W02000393,2021,Cardiff 027,16_24,2,0,99
W02000393,2021,Cardiff 027,16_24,2,1,250
W02000393,2021,Cardiff 027,25_34,2,0,138
W02000393,2021,Cardiff 027,25_34,2,1,432
W02000393,2021,Cardiff 027,35_49,2,0,107
W02000393,2021,Cardiff 027,35_49,2,1,561
W02000393,2021,Cardiff 027,50_64,2,0,103
W02000393,2021,Cardiff 027,50_64,2,1,543
W02000393,2021,Cardiff 027,65_plus,2,0,206
W02000393,2021,Cardiff 027,65_plus,2,1,334
W02000393,2023,Cardiff 027,16_24,1,0,62
W02000393,2023,Cardiff 027,16_24,1,1,271
W02000393,2023,Cardiff 027,25_34,1,0,73
W02000393,2023,Cardiff 027,25_34,1,1,381
W02000393,2023,Cardiff 027,35_49,1,0,89
W02000393,2023,Cardiff 027,35_49,1,1,514
W02000393,2023,Cardiff 027,50_64,1,0,101
W02000393,2023,Cardiff 027,50_64,1,1,505
W02000393,2023,Cardiff 027,65_plus,1,0,91
W02000393,2023,Cardiff 027,65_plus,1,1,307
W02000393,2023,Cardiff 027,16_24,2,0,99
W02000393,2023,Cardiff 027,16_24,2,1,250
W02000393,2023,Cardiff 027,25_34,2,0,138
W02000393,2023,Cardiff 027,25_34,2,1,432
W02000393,2023,Cardiff 027,35_49,2,0,107
W02000393,2023,Cardiff 027,35_49,2,1,561
W02000393,2023,Cardiff 027,50_64,2,0,103
W02000393,2023,Cardiff 027,50_64,2,1,543
W02000393,2023,Cardiff 027,65_plus,2,0,206
W02000393,2023,Cardiff 027,65_plus,2,1,334
W02000393,2025,Cardiff 027,16_24,1,0,62
W02000393,2025,Cardiff 027,16_24,1,1,271
W02000393,2025,Cardiff 027,25_34,1,0,73
W02000393,2025,Cardiff 027,25_34,1,1,381
W02000393,2025,Cardiff 027,35_49,1,0,89
W02000393,2025,Cardiff 027,35_49,1,1,514
W02000393,2025,Cardiff 027,50_64,1,0,101
W02000393,2025,Cardiff 027,50_64,1,1,505
W02000393,2025,Cardiff 027,65_plus,1,0,91
W02000393,2025,Cardiff 027,65_plus,1,1,307
W02000393,2025,Cardiff 027,16_24,2,0,99
W02000393,2025,Cardiff 027,16_24,2,1,250
W02000393,2025,Cardiff 027,25_34,2,0,138
W02000393,2025,Cardiff 027,25_34,2,1,432
W02000393,2025,Cardiff 027,35_49,2,0,107
W02000393,2025,Cardiff 027,35_49,2,1,561
W02000393,2025,Cardiff 027,50_64,2,0,103
W02000393,2025,Cardiff 027,50_64,2,1,543
W02000393,2025,Cardiff 027,65_plus,2,0,206
W02000393,2025,Cardiff 027,65_plus,2,1,334
W02000394,2021,Cardiff 028,16_24,1,0,536
W02000394,2021,Cardiff 028,16_24,1,1,1790
W02000394,2021,Cardiff 028,25_34,1,0,277
W02000394,2021,Cardiff 028,25_34,1,1,509
W02000394,2021,Cardiff 028,35_49,1,0,112
W02000394,2021,Cardiff 028,35_49,1,1,301
W02000394,2021,Cardiff 028,50_64,1,0,44
W02000394,2021,Cardiff 028,50_64,1,1,189
W02000394,2021,Cardiff 028,65_plus,1,0,60
W02000394,2021,Cardiff 028,65_plus,1,1,132
W02000394,2021,Cardiff 028,16_24,2,0,718
W02000394,2021,Cardiff 028,16_24,2,1,2426
W02000394,2021,Cardiff 028,25_34,2,0,204
W02000394,2021,Cardiff 028,25_34,2,1,405
W02000394,2021,Cardiff 028,35_49,2,0,87
W02000394,2021,Cardiff 028,35_49,2,1,264
W02000394,2021,Cardiff 028,50_64,2,0,46
W02000394,2021,Cardiff 028,50_64,2,1,158
W02000394,2021,Cardiff 028,65_plus,2,0,72
W02000394,2021,Cardiff 028,65_plus,2,1,114
W02000394,2023,Cardiff 028,16_24,1,0,536
W02000394,2023,Cardiff 028,16_24,1,1,1790
W02000394,2023,Cardiff 028,25_34,1,0,277
W02000394,2023,Cardiff 028,25_34,1,1,509
W02000394,2023,Cardiff 028,35_49,1,0,112
W02000394,2023,Cardiff 028,35_49,1,1,301
W02000394,2023,Cardiff 028,50_64,1,0,44
W02000394,2023,Cardiff 028,50_64,1,1,189
W02000394,2023,Cardiff 028,65_plus,1,0,60
W02000394,2023,Cardiff 028,65_plus,1,1,132
W02000394,2023,Cardiff 028,16_24,2,0,718
W02000394,2023,Cardiff 028,16_24,2,1,2426
W02000394,2023,Cardiff 028,25_34,2,0,204
W02000394,2023,Cardiff 028,25_34,2,1,405
W02000394,2023,Cardiff 028,35_49,2,0,87
W02000394,2023,Cardiff 028,35_49,2,1,264
W02000394,2023,Cardiff 028,50_64,2,0,46
W02000394,2023,Cardiff 028,50_64,2,1,158
W02000394,2023,Cardiff 028,65_plus,2,0,72
W02000394,2023,Cardiff 028,65_plus,2,1,114
W02000394,2025,Cardiff 028,16_24,1,0,536
W02000394,2025,Cardiff 028,16_24,1,1,1790
W02000394,2025,Cardiff 028,25_34,1,0,277
W02000394,2025,Cardiff 028,25_34,1,1,509
W02000394,2025,Cardiff 028,35_49,1,0,112
W02000394,2025,Cardiff 028,35_49,1,1,301
W02000394,2025,Cardiff 028,50_64,1,0,44
W02000394,2025,Cardiff 028,50_64,1,1,189
W02000394,2025,Cardiff 028,65_plus,1,0,60
W02000394,2025,Cardiff 028,65_plus,1,1,132
W02000394,2025,Cardiff 028,16_24,2,0,718
W02000394,2025,Cardiff 028,16_24,2,1,2426
W02000394,2025,Cardiff 028,25_34,2,0,204
W02000394,2025,Cardiff 028,25_34,2,1,405
W02000394,2025,Cardiff 028,35_49,2,0,87
W02000394,2025,Cardiff 028,35_49,2,1,264
W02000394,2025,Cardiff 028,50_64,2,0,46
W02000394,2025,Cardiff 028,50_64,2,1,158
W02000394,2025,Cardiff 028,65_plus,2,0,72
W02000394,2025,Cardiff 028,65_plus,2,1,114
W02000395,2021,Cardiff 029,16_24,1,0,62
W02000395,2021,Cardiff 029,16_24,1,1,251
W02000395,2021,Cardiff 029,25_34,1,0,97
W02000395,2021,Cardiff 029,25_34,1,1,396
W02000395,2021,Cardiff 029,35_49,1,0,117
W02000395,2021,Cardiff 029,35_49,1,1,665
W02000395,2021,Cardiff 029,50_64,1,0,72
W02000395,2021,Cardiff 029,50_64,1,1,462
W02000395,2021,Cardiff 029,65_plus,1,0,76
W02000395,2021,Cardiff 029,65_plus,1,1,358
W02000395,2021,Cardiff 029,16_24,2,0,67
W02000395,2021,Cardiff 029,16_24,2,1,262
W02000395,2021,Cardiff 029,25_34,2,0,98
W02000395,2021,Cardiff 029,25_34,2,1,416
W02000395,2021,Cardiff 029,35_49,2,0,76
W02000395,2021,Cardiff 029,35_49,2,1,663
W02000395,2021,Cardiff 029,50_64,2,0,92
W02000395,2021,Cardiff 029,50_64,2,1,533
W02000395,2021,Cardiff 029,65_plus,2,0,205
W02000395,2021,Cardiff 029,65_plus,2,1,366
W02000395,2023,Cardiff 029,16_24,1,0,62
W02000395,2023,Cardiff 029,16_24,1,1,251
W02000395,2023,Cardiff 029,25_34,1,0,97
W02000395,2023,Cardiff 029,25_34,1,1,396
W02000395,2023,Cardiff 029,35_49,1,0,117
W02000395,2023,Cardiff 029,35_49,1,1,665
W02000395,2023,Cardiff 029,50_64,1,0,72
W02000395,2023,Cardiff 029,50_64,1,1,462
W02000395,2023,Cardiff 029,65_plus,1,0,76
W02000395,2023,Cardiff 029,65_plus,1,1,358
W02000395,2023,Cardiff 029,16_24,2,0,67
W02000395,2023,Cardiff 029,16_24,2,1,262
W02000395,2023,Cardiff 029,25_34,2,0,98
W02000395,2023,Cardiff 029,25_34,2,1,416
W02000395,2023,Cardiff 029,35_49,2,0,76
W02000395,2023,Cardiff 029,35_49,2,1,663
W02000395,2023,Cardiff 029,50_64,2,0,92
W02000395,2023,Cardiff 029,50_64,2,1,533
W02000395,2023,Cardiff 029,65_plus,2,0,205
W02000395,2023,Cardiff 029,65_plus,2,1,366
W02000395,2025,Cardiff 029,16_24,1,0,62
W02000395,2025,Cardiff 029,16_24,1,1,251
W02000395,2025,Cardiff 029,25_34,1,0,97
W02000395,2025,Cardiff 029,25_34,1,1,396
W02000395,2025,Cardiff 029,35_49,1,0,117
W02000395,2025,Cardiff 029,35_49,1,1,665
W02000395,2025,Cardiff 029,50_64,1,0,72
W02000395,2025,Cardiff 029,50_64,1,1,462
W02000395,2025,Cardiff 029,65_plus,1,0,76
W02000395,2025,Cardiff 029,65_plus,1,1,358
W02000395,2025,Cardiff 029,16_24,2,0,67
W02000395,2025,Cardiff 029,16_24,2,1,262
W02000395,2025,Cardiff 029,25_34,2,0,98
W02000395,2025,Cardiff 029,25_34,2,1,416
W02000395,2025,Cardiff 029,35_49,2,0,76
W02000395,2025,Cardiff 029,35_49,2,1,663
W02000395,2025,Cardiff 029,50_64,2,0,92
W02000395,2025,Cardiff 029,50_64,2,1,533
W02000395,2025,Cardiff 029,65_plus,2,0,205
W02000395,2025,Cardiff 029,65_plus,2,1,366
W02000396,2021,Cardiff 030,16_24,1,0,243
W02000396,2021,Cardiff 030,16_24,1,1,733
W02000396,2021,Cardiff 030,25_34,1,0,248
W02000396,2021,Cardiff 030,25_34,1,1,635
W02000396,2021,Cardiff 030,35_49,1,0,211
W02000396,2021,Cardiff 030,35_49,1,1,565
W02000396,2021,Cardiff 030,50_64,1,0,86
W02000396,2021,Cardiff 030,50_64,1,1,334
W02000396,2021,Cardiff 030,65_plus,1,0,72
W02000396,2021,Cardiff 030,65_plus,1,1,177
W02000396,2021,Cardiff 030,16_24,2,0,250
W02000396,2021,Cardiff 030,16_24,2,1,808
W02000396,2021,Cardiff 030,25_34,2,0,180
W02000396,2021,Cardiff 030,25_34,2,1,601
W02000396,2021,Cardiff 030,35_49,2,0,138
W02000396,2021,Cardiff 030,35_49,2,1,485
W02000396,2021,Cardiff 030,50_64,2,0,58
W02000396,2021,Cardiff 030,50_64,2,1,323
W02000396,2021,Cardiff 030,65_plus,2,0,113
W02000396,2021,Cardiff 030,65_plus,2,1,191
W02000396,2023,Cardiff 030,16_24,1,0,243
W02000396,2023,Cardiff 030,16_24,1,1,733
W02000396,2023,Cardiff 030,25_34,1,0,248
W02000396,2023,Cardiff 030,25_34,1,1,635
W02000396,2023,Cardiff 030,35_49,1,0,211
W02000396,2023,Cardiff 030,35_49,1,1,565
W02000396,2023,Cardiff 030,50_64,1,0,86
W02000396,2023,Cardiff 030,50_64,1,1,334
W02000396,2023,Cardiff 030,65_plus,1,0,72
W02000396,2023,Cardiff 030,65_plus,1,1,177
W02000396,2023,Cardiff 030,16_24,2,0,250
W02000396,2023,Cardiff 030,16_24,2,1,808
W02000396,2023,Cardiff 030,25_34,2,0,180
W02000396,2023,Cardiff 030,25_34,2,1,601
W02000396,2023,Cardiff 030,35_49,2,0,138
W02000396,2023,Cardiff 030,35_49,2,1,485
W02000396,2023,Cardiff 030,50_64,2,0,58
W02000396,2023,Cardiff 030,50_64,2,1,323
W02000396,2023,Cardiff 030,65_plus,2,0,113
W02000396,2023,Cardiff 030,65_plus,2,1,191
W02000396,2025,Cardiff 030,16_24,1,0,243
W02000396,2025,Cardiff 030,16_24,1,1,733
W02000396,2025,Cardiff 030,25_34,1,0,248
W02000396,2025,Cardiff 030,25_34,1,1,635
W02000396,2025,Cardiff 030,35_49,1,0,211
W02000396,2025,Cardiff 030,35_49,1,1,565
W02000396,2025,Cardiff 030,50_64,1,0,86
W02000396,2025,Cardiff 030,50_64,1,1,334
W02000396,2025,Cardiff 030,65_plus,1,0,72
W02000396,2025,Cardiff 030,65_plus,1,1,177
W02000396,2025,Cardiff 030,16_24,2,0,250
W02000396,2025,Cardiff 030,16_24,2,1,808
W02000396,2025,Cardiff 030,25_34,2,0,180
W02000396,2025,Cardiff 030,25_34,2,1,601
W02000396,2025,Cardiff 030,35_49,2,0,138
W02000396,2025,Cardiff 030,35_49,2,1,485
W02000396,2025,Cardiff 030,50_64,2,0,58
W02000396,2025,Cardiff 030,50_64,2,1,323
W02000396,2025,Cardiff 030,65_plus,2,0,113
W02000396,2025,Cardiff 030,65_plus,2,1,191
W02000397,2021,Cardiff 031,16_24,1,0,26
W02000397,2021,Cardiff 031,16_24,1,1,244
W02000397,2021,Cardiff 031,25_34,1,0,49
W02000397,2021,Cardiff 031,25_34,1,1,348
W02000397,2021,Cardiff 031,35_49,1,0,68
W02000397,2021,Cardiff 031,35_49,1,1,496
W02000397,2021,Cardiff 031,50_64,1,0,128
W02000397,2021,Cardiff 031,50_64,1,1,565
W02000397,2021,Cardiff 031,65_plus,1,0,134
W02000397,2021,Cardiff 031,65_plus,1,1,383
W02000397,2021,Cardiff 031,16_24,2,0,58
W02000397,2021,Cardiff 031,16_24,2,1,270
W02000397,2021,Cardiff 031,25_34,2,0,52
W02000397,2021,Cardiff 031,25_34,2,1,362
W02000397,2021,Cardiff 031,35_49,2,0,77
W02000397,2021,Cardiff 031,35_49,2,1,562
W02000397,2021,Cardiff 031,50_64,2,0,125
W02000397,2021,Cardiff 031,50_64,2,1,614
W02000397,2021,Cardiff 031,65_plus,2,0,299
W02000397,2021,Cardiff 031,65_plus,2,1,397
W02000397,2023,Cardiff 031,16_24,1,0,26
W02000397,2023,Cardiff 031,16_24,1,1,244
W02000397,2023,Cardiff 031,25_34,1,0,49
W02000397,2023,Cardiff 031,25_34,1,1,348
W02000397,2023,Cardiff 031,35_49,1,0,68
W02000397,2023,Cardiff 031,35_49,1,1,496
W02000397,2023,Cardiff 031,50_64,1,0,128
W02000397,2023,Cardiff 031,50_64,1,1,565
W02000397,2023,Cardiff 031,65_plus,1,0,134
W02000397,2023,Cardiff 031,65_plus,1,1,383
W02000397,2023,Cardiff 031,16_24,2,0,58
W02000397,2023,Cardiff 031,16_24,2,1,270
W02000397,2023,Cardiff 031,25_34,2,0,52
W02000397,2023,Cardiff 031,25_34,2,1,362
W02000397,2023,Cardiff 031,35_49,2,0,77
W02000397,2023,Cardiff 031,35_49,2,1,562
W02000397,2023,Cardiff 031,50_64,2,0,125
W02000397,2023,Cardiff 031,50_64,2,1,614
W02000397,2023,Cardiff 031,65_plus,2,0,299
W02000397,2023,Cardiff 031,65_plus,2,1,397
W02000397,2025,Cardiff 031,16_24,1,0,26
W02000397,2025,Cardiff 031,16_24,1,1,244
W02000397,2025,Cardiff 031,25_34,1,0,49
W02000397,2025,Cardiff 031,25_34,1,1,348
W02000397,2025,Cardiff 031,35_49,1,0,68
W02000397,2025,Cardiff 031,35_49,1,1,496
W02000397,2025,Cardiff 031,50_64,1,0,128
W02000397,2025,Cardiff 031,50_64,1,1,565
W02000397,2025,Cardiff 031,65_plus,1,0,134
W02000397,2025,Cardiff 031,65_plus,1,1,383
W02000397,2025,Cardiff 031,16_24,2,0,58
W02000397,2025,Cardiff 031,16_24,2,1,270
W02000397,2025,Cardiff 031,25_34,2,0,52
W02000397,2025,Cardiff 031,25_34,2,1,362
W02000397,2025,Cardiff 031,35_49,2,0,77
W02000397,2025,Cardiff 031,35_49,2,1,562
W02000397,2025,Cardiff 031,50_64,2,0,125
W02000397,2025,Cardiff 031,50_64,2,1,614
W02000397,2025,Cardiff 031,65_plus,2,0,299
W02000397,2025,Cardiff 031,65_plus,2,1,397
W02000398,2021,Cardiff 032,16_24,1,0,835
W02000398,2021,Cardiff 032,16_24,1,1,2019
W02000398,2021,Cardiff 032,25_34,1,0,423
W02000398,2021,Cardiff 032,25_34,1,1,367
W02000398,2021,Cardiff 032,35_49,1,0,198
W02000398,2021,Cardiff 032,35_49,1,1,193
W02000398,2021,Cardiff 032,50_64,1,0,86
W02000398,2021,Cardiff 032,50_64,1,1,116
W02000398,2021,Cardiff 032,65_plus,1,0,61
W02000398,2021,Cardiff 032,65_plus,1,1,75
W02000398,2021,Cardiff 032,16_24,2,0,892
W02000398,2021,Cardiff 032,16_24,2,1,2300
W02000398,2021,Cardiff 032,25_34,2,0,315
W02000398,2021,Cardiff 032,25_34,2,1,303
W02000398,2021,Cardiff 032,35_49,2,0,114
W02000398,2021,Cardiff 032,35_49,2,1,127
W02000398,2021,Cardiff 032,50_64,2,0,50
W02000398,2021,Cardiff 032,50_64,2,1,116
W02000398,2021,Cardiff 032,65_plus,2,0,72
W02000398,2021,Cardiff 032,65_plus,2,1,83
W02000398,2023,Cardiff 032,16_24,1,0,835
W02000398,2023,Cardiff 032,16_24,1,1,2019
W02000398,2023,Cardiff 032,25_34,1,0,423
W02000398,2023,Cardiff 032,25_34,1,1,367
W02000398,2023,Cardiff 032,35_49,1,0,198
W02000398,2023,Cardiff 032,35_49,1,1,193
W02000398,2023,Cardiff 032,50_64,1,0,86
W02000398,2023,Cardiff 032,50_64,1,1,116
W02000398,2023,Cardiff 032,65_plus,1,0,61
W02000398,2023,Cardiff 032,65_plus,1,1,75
W02000398,2023,Cardiff 032,16_24,2,0,892
W02000398,2023,Cardiff 032,16_24,2,1,2300
W02000398,2023,Cardiff 032,25_34,2,0,315
W02000398,2023,Cardiff 032,25_34,2,1,303
W02000398,2023,Cardiff 032,35_49,2,0,114
W02000398,2023,Cardiff 032,35_49,2,1,127
W02000398,2023,Cardiff 032,50_64,2,0,50
W02000398,2023,Cardiff 032,50_64,2,1,116
W02000398,2023,Cardiff 032,65_plus,2,0,72
W02000398,2023,Cardiff 032,65_plus,2,1,83
W02000398,2025,Cardiff 032,16_24,1,0,835
W02000398,2025,Cardiff 032,16_24,1,1,2019
W02000398,2025,Cardiff 032,25_34,1,0,423
W02000398,2025,Cardiff 032,25_34,1,1,367
W02000398,2025,Cardiff 032,35_49,1,0,198
W02000398,2025,Cardiff 032,35_49,1,1,193
W02000398,2025,Cardiff 032,50_64,1,0,86
W02000398,2025,Cardiff 032,50_64,1,1,116
W02000398,2025,Cardiff 032,65_plus,1,0,61
W02000398,2025,Cardiff 032,65_plus,1,1,75
W02000398,2025,Cardiff 032,16_24,2,0,892
W02000398,2025,Cardiff 032,16_24,2,1,2300
W02000398,2025,Cardiff 032,25_34,2,0,315
W02000398,2025,Cardiff 032,25_34,2,1,303
W02000398,2025,Cardiff 032,35_49,2,0,114
W02000398,2025,Cardiff 032,35_49,2,1,127
W02000398,2025,Cardiff 032,50_64,2,0,50
W02000398,2025,Cardiff 032,50_64,2,1,116
W02000398,2025,Cardiff 032,65_plus,2,0,72
W02000398,2025,Cardiff 032,65_plus,2,1,83
W02000399,2021,Cardiff 033,16_24,1,0,630
W02000399,2021,Cardiff 033,16_24,1,1,910
W02000399,2021,Cardiff 033,25_34,1,0,591
W02000399,2021,Cardiff 033,25_34,1,1,790
W02000399,2021,Cardiff 033,35_49,1,0,380
W02000399,2021,Cardiff 033,35_49,1,1,512
W02000399,2021,Cardiff 033,50_64,1,0,225
W02000399,2021,Cardiff 033,50_64,1,1,385
W02000399,2021,Cardiff 033,65_plus,1,0,156
W02000399,2021,Cardiff 033,65_plus,1,1,203
W02000399,2021,Cardiff 033,16_24,2,0,542
W02000399,2021,Cardiff 033,16_24,2,1,854
W02000399,2021,Cardiff 033,25_34,2,0,473
W02000399,2021,Cardiff 033,25_34,2,1,694
W02000399,2021,Cardiff 033,35_49,2,0,233
W02000399,2021,Cardiff 033,35_49,2,1,456
W02000399,2021,Cardiff 033,50_64,2,0,174
W02000399,2021,Cardiff 033,50_64,2,1,328
W02000399,2021,Cardiff 033,65_plus,2,0,184
W02000399,2021,Cardiff 033,65_plus,2,1,187
W02000399,2023,Cardiff 033,16_24,1,0,630
W02000399,2023,Cardiff 033,16_24,1,1,910
W02000399,2023,Cardiff 033,25_34,1,0,591
W02000399,2023,Cardiff 033,25_34,1,1,790
W02000399,2023,Cardiff 033,35_49,1,0,380
W02000399,2023,Cardiff 033,35_49,1,1,512
W02000399,2023,Cardiff 033,50_64,1,0,225
W02000399,2023,Cardiff 033,50_64,1,1,385
W02000399,2023,Cardiff 033,65_plus,1,0,156
W02000399,2023,Cardiff 033,65_plus,1,1,203
W02000399,2023,Cardiff 033,16_24,2,0,542
W02000399,2023,Cardiff 033,16_24,2,1,854
W02000399,2023,Cardiff 033,25_34,2,0,473
W02000399,2023,Cardiff 033,25_34,2,1,694
W02000399,2023,Cardiff 033,35_49,2,0,233
W02000399,2023,Cardiff 033,35_49,2,1,456
W02000399,2023,Cardiff 033,50_64,2,0,174
W02000399,2023,Cardiff 033,50_64,2,1,328
W02000399,2023,Cardiff 033,65_plus,2,0,184
